[2019-12-24T16:30:19.638] [DEBUG] default - URL: /api/user/ Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T18:01:09.925] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T18:01:10.836] [DEBUG] default - URL: /api/pub/articles/timeline Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T18:07:08.469] [DEBUG] default - URL: /api/pub/labels Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T18:07:08.479] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T18:07:09.195] [DEBUG] default - URL: /api/pub/articles/timeline Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T18:07:10.145] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T18:07:10.149] [DEBUG] default - URL: /api/pub/labels Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T18:07:10.375] [DEBUG] default - URL: /api/pub/articles/timeline Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T18:07:10.965] [DEBUG] default - URL: /api/pub/labels Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
[2019-12-24T18:07:11.272] [DEBUG] default - URL: /api/pub/articles/list Method: GET Status: 200 Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiaWF0IjoxNTc3MTAwNTY3LCJleHAiOjE1Nzc3MDUzNjd9.Op-5dORIjTl70duJYk-8QPPu0b2WtxRMzqoSLGjyDzk User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36
